orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipVia,Freight,productID,unitPrice,quantity,discount,companyName,contactName,contactTitle,employees.lastName,employees.firstName,employees.title,productName,supplierID,categoryID,quantityPerUnit,unitPrice.1,unitsInStock,unitsOnOrder,reorderLevel,discontinued,categoryName,suppliers.companyName,suppliers.contactName,suppliers.contactTitle
10273,QUICK,3,1996-08-05,1996-09-02,1996-08-12,3,76.07,76,14.4,33,0.05,QUICK-Stop,Horst Kloss,Accounting Manager,Leverling,Janet,Sales Representative,Lakkalikööri,23,1,500 ml,18,57,0,20,0,Beverages,Karkki Oy,Anne Heikkonen,Product Manager
10281,ROMEY,4,1996-08-14,1996-08-28,1996-08-21,1,2.94,19,7.3,1,0,Romero y tomillo,Alejandra Camino,Accounting Manager,Peacock,Margaret,Sales Representative,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,Confections,Specialty Biscuits, Ltd.,Peter Wilson
10281,ROMEY,4,1996-08-14,1996-08-28,1996-08-21,1,2.94,24,3.6,6,0,Romero y tomillo,Alejandra Camino,Accounting Manager,Peacock,Margaret,Sales Representative,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,1,Beverages,Refrescos Americanas LTDA,Carlos Diaz,Marketing Manager
10281,ROMEY,4,1996-08-14,1996-08-28,1996-08-21,1,2.94,35,14.4,4,0,Romero y tomillo,Alejandra Camino,Accounting Manager,Peacock,Margaret,Sales Representative,Steeleye Stout,16,1,24 - 12 oz bottles,18,20,0,15,0,Beverages,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.
10282,ROMEY,4,1996-08-15,1996-09-12,1996-08-21,1,12.69,30,20.7,6,0,Romero y tomillo,Alejandra Camino,Accounting Manager,Peacock,Margaret,Sales Representative,Nord-Ost Matjeshering,13,8,10 - 200 g glasses,25.89,10,0,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets
10282,ROMEY,4,1996-08-15,1996-09-12,1996-08-21,1,12.69,57,15.6,2,0,Romero y tomillo,Alejandra Camino,Accounting Manager,Peacock,Margaret,Sales Representative,Ravioli Angelo,26,5,24 - 250 g pkgs.,19.5,36,0,20,0,Grains/Cereals,Pasta Buttini s.r.l.,Giovanni Giudici,Order Administrator
10276,TORTU,8,1996-08-08,1996-08-22,1996-08-14,3,13.84,10,24.8,15,0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Callahan,Laura,Inside Sales Coordinator,Ikura,4,8,12 - 200 ml jars,31,31,0,0,0,Seafood,Tokyo Traders,Yoshi Nagase,Marketing Manager
10276,TORTU,8,1996-08-08,1996-08-22,1996-08-14,3,13.84,13,4.8,10,0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Callahan,Laura,Inside Sales Coordinator,Konbu,6,8,2 kg box,6,24,0,5,0,Seafood,Mayumi's,Mayumi Ohno,Marketing Representative
10283,LILAS,3,1996-08-16,1996-09-13,1996-08-23,3,84.81,19,7.3,18,0,LILA-Supermercado,Carlos González,Accounting Manager,Leverling,Janet,Sales Representative,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,Confections,Specialty Biscuits, Ltd.,Peter Wilson
10283,LILAS,3,1996-08-16,1996-09-13,1996-08-23,3,84.81,60,27.2,35,0,LILA-Supermercado,Carlos González,Accounting Manager,Leverling,Janet,Sales Representative,Camembert Pierrot,28,4,15 - 300 g rounds,34,19,0,0,0,Dairy Products,Gai pâturage,Eliane Noz,Sales Representative
10283,LILAS,3,1996-08-16,1996-09-13,1996-08-23,3,84.81,72,27.8,3,0,LILA-Supermercado,Carlos González,Accounting Manager,Leverling,Janet,Sales Representative,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,34.8,14,0,0,0,Dairy Products,Formaggi Fortini s.r.l.,Elio Rossi,Sales Representative
10284,LEHMS,4,1996-08-19,1996-09-16,1996-08-27,1,76.56,27,35.1,15,0.25,Lehmanns Marktstand,Renate Messner,Sales Representative,Peacock,Margaret,Sales Representative,Schoggi Schokolade,11,3,100 - 100 g pieces,43.9,49,0,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager
10284,LEHMS,4,1996-08-19,1996-09-16,1996-08-27,1,76.56,44,15.5,21,0,Lehmanns Marktstand,Renate Messner,Sales Representative,Peacock,Margaret,Sales Representative,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,Condiments,Leka Trading,Chandra Leka,Owner
10284,LEHMS,4,1996-08-19,1996-09-16,1996-08-27,1,76.56,60,27.2,20,0.25,Lehmanns Marktstand,Renate Messner,Sales Representative,Peacock,Margaret,Sales Representative,Camembert Pierrot,28,4,15 - 300 g rounds,34,19,0,0,0,Dairy Products,Gai pâturage,Eliane Noz,Sales Representative
10284,LEHMS,4,1996-08-19,1996-09-16,1996-08-27,1,76.56,67,11.2,5,0.25,Lehmanns Marktstand,Renate Messner,Sales Representative,Peacock,Margaret,Sales Representative,Laughing Lumberjack Lager,16,1,24 - 12 oz bottles,14,52,0,10,0,Beverages,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.
10285,QUICK,1,1996-08-20,1996-09-17,1996-08-26,2,76.83,1,14.4,45,0.2,QUICK-Stop,Horst Kloss,Accounting Manager,Davolio,Nancy,Sales Representative,Chai,1,1,10 boxes x 20 bags,18,39,0,10,0,Beverages,Exotic Liquids,Charlotte Cooper,Purchasing Manager
10285,QUICK,1,1996-08-20,1996-09-17,1996-08-26,2,76.83,40,14.7,40,0.2,QUICK-Stop,Horst Kloss,Accounting Manager,Davolio,Nancy,Sales Representative,Boston Crab Meat,19,8,24 - 4 oz tins,18.4,123,0,30,0,Seafood,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent
10285,QUICK,1,1996-08-20,1996-09-17,1996-08-26,2,76.83,53,26.2,36,0.2,QUICK-Stop,Horst Kloss,Accounting Manager,Davolio,Nancy,Sales Representative,Perth Pasties,24,6,48 pieces,32.8,0,0,0,1,Meat/Poultry,G'day, Mate,Wendy Mackenzie
10286,QUICK,8,1996-08-21,1996-09-18,1996-08-30,3,229.24,35,14.4,100,0,QUICK-Stop,Horst Kloss,Accounting Manager,Callahan,Laura,Inside Sales Coordinator,Steeleye Stout,16,1,24 - 12 oz bottles,18,20,0,15,0,Beverages,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.
10286,QUICK,8,1996-08-21,1996-09-18,1996-08-30,3,229.24,62,39.4,40,0,QUICK-Stop,Horst Kloss,Accounting Manager,Callahan,Laura,Inside Sales Coordinator,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,Confections,Forêts d'érables,Chantal Goulet,Accounting Manager
10287,RICAR,8,1996-08-22,1996-09-19,1996-08-28,3,12.76,16,13.9,40,0.15,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Callahan,Laura,Inside Sales Coordinator,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0,Confections,Pavlova, Ltd.,Ian Devling
10287,RICAR,8,1996-08-22,1996-09-19,1996-08-28,3,12.76,34,11.2,20,0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Callahan,Laura,Inside Sales Coordinator,Sasquatch Ale,16,1,24 - 12 oz bottles,14,111,0,15,0,Beverages,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.
10287,RICAR,8,1996-08-22,1996-09-19,1996-08-28,3,12.76,46,9.6,15,0.15,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Callahan,Laura,Inside Sales Coordinator,Spegesild,21,8,4 - 450 g glasses,12,95,0,0,0,Seafood,Lyngbysild,Niels Petersen,Sales Manager
10288,REGGC,4,1996-08-23,1996-09-20,1996-09-03,1,7.45,54,5.9,10,0.1,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Peacock,Margaret,Sales Representative,Tourtière,25,6,16 pies,7.45,21,0,10,0,Meat/Poultry,Ma Maison,Jean-Guy Lauzon,Marketing Manager
10288,REGGC,4,1996-08-23,1996-09-20,1996-09-03,1,7.45,68,10,3,0.1,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Peacock,Margaret,Sales Representative,Scottish Longbreads,8,3,10 boxes x 8 pieces,12.5,6,10,15,0,Confections,Specialty Biscuits, Ltd.,Peter Wilson
10289,BSBEV,7,1996-08-26,1996-09-23,1996-08-28,3,22.77,3,8,30,0,B's Beverages,Victoria Ashworth,Sales Representative,King,Robert,Sales Representative,Aniseed Syrup,1,2,12 - 550 ml bottles,10,13,70,25,0,Condiments,Exotic Liquids,Charlotte Cooper,Purchasing Manager
10289,BSBEV,7,1996-08-26,1996-09-23,1996-08-28,3,22.77,64,26.6,9,0,B's Beverages,Victoria Ashworth,Sales Representative,King,Robert,Sales Representative,Wimmers gute Semmelknödel,12,5,20 bags x 4 pieces,33.25,22,80,30,0,Grains/Cereals,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.
10290,COMMI,8,1996-08-27,1996-09-24,1996-09-03,1,79.7,5,17,20,0,Comércio Mineiro,Pedro Afonso,Sales Associate,Callahan,Laura,Inside Sales Coordinator,Chef Anton's Gumbo Mix,2,2,36 boxes,21.35,0,0,0,1,Condiments,New Orleans Cajun Delights,Shelley Burke,Order Administrator
10290,COMMI,8,1996-08-27,1996-09-24,1996-09-03,1,79.7,29,99,15,0,Comércio Mineiro,Pedro Afonso,Sales Associate,Callahan,Laura,Inside Sales Coordinator,Thüringer Rostbratwurst,12,6,50 bags x 30 sausgs.,123.79,0,0,0,1,Meat/Poultry,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.
10290,COMMI,8,1996-08-27,1996-09-24,1996-09-03,1,79.7,49,16,15,0,Comércio Mineiro,Pedro Afonso,Sales Associate,Callahan,Laura,Inside Sales Coordinator,Maxilaku,23,3,24 - 50 g pkgs.,20,10,60,15,0,Confections,Karkki Oy,Anne Heikkonen,Product Manager
10290,COMMI,8,1996-08-27,1996-09-24,1996-09-03,1,79.7,77,10.4,10,0,Comércio Mineiro,Pedro Afonso,Sales Associate,Callahan,Laura,Inside Sales Coordinator,Original Frankfurter grüne Soße,12,2,12 boxes,13,32,0,15,0,Condiments,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.
10291,QUEDE,6,1996-08-27,1996-09-24,1996-09-04,2,6.4,13,4.8,20,0.1,Que Delícia,Bernardo Batista,Accounting Manager,Suyama,Michael,Sales Representative,Konbu,6,8,2 kg box,6,24,0,5,0,Seafood,Mayumi's,Mayumi Ohno,Marketing Representative
10291,QUEDE,6,1996-08-27,1996-09-24,1996-09-04,2,6.4,44,15.5,24,0.1,Que Delícia,Bernardo Batista,Accounting Manager,Suyama,Michael,Sales Representative,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,Condiments,Leka Trading,Chandra Leka,Owner
10291,QUEDE,6,1996-08-27,1996-09-24,1996-09-04,2,6.4,51,42.4,2,0.1,Que Delícia,Bernardo Batista,Accounting Manager,Suyama,Michael,Sales Representative,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,53,20,0,10,0,Produce,G'day, Mate,Wendy Mackenzie
10292,TRADH,1,1996-08-28,1996-09-25,1996-09-02,2,1.35,20,64.8,20,0,Tradição Hipermercados,Anabela Domingues,Sales Representative,Davolio,Nancy,Sales Representative,Sir Rodney's Marmalade,8,3,30 gift boxes,81,40,0,0,0,Confections,Specialty Biscuits, Ltd.,Peter Wilson
10293,TORTU,1,1996-08-29,1996-09-26,1996-09-11,3,21.18,18,50,12,0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Davolio,Nancy,Sales Representative,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,Seafood,Pavlova, Ltd.,Ian Devling
10293,TORTU,1,1996-08-29,1996-09-26,1996-09-11,3,21.18,24,3.6,10,0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Davolio,Nancy,Sales Representative,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,1,Beverages,Refrescos Americanas LTDA,Carlos Diaz,Marketing Manager
10293,TORTU,1,1996-08-29,1996-09-26,1996-09-11,3,21.18,63,35.1,5,0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Davolio,Nancy,Sales Representative,Vegie-spread,7,2,15 - 625 g jars,43.9,24,0,5,0,Condiments,Pavlova, Ltd.,Ian Devling
10293,TORTU,1,1996-08-29,1996-09-26,1996-09-11,3,21.18,75,6.2,6,0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Davolio,Nancy,Sales Representative,Rhönbräu Klosterbier,12,1,24 - 0.5 l bottles,7.75,125,0,25,0,Beverages,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.
10294,RATTC,4,1996-08-30,1996-09-27,1996-09-05,2,147.26,1,14.4,18,0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Peacock,Margaret,Sales Representative,Chai,1,1,10 boxes x 20 bags,18,39,0,10,0,Beverages,Exotic Liquids,Charlotte Cooper,Purchasing Manager
10294,RATTC,4,1996-08-30,1996-09-27,1996-09-05,2,147.26,17,31.2,15,0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Peacock,Margaret,Sales Representative,Alice Mutton,7,6,20 - 1 kg tins,39,0,0,0,1,Meat/Poultry,Pavlova, Ltd.,Ian Devling
10294,RATTC,4,1996-08-30,1996-09-27,1996-09-05,2,147.26,43,36.8,15,0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Peacock,Margaret,Sales Representative,Ipoh Coffee,20,1,16 - 500 g tins,46,17,10,25,0,Beverages,Leka Trading,Chandra Leka,Owner
10294,RATTC,4,1996-08-30,1996-09-27,1996-09-05,2,147.26,60,27.2,21,0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Peacock,Margaret,Sales Representative,Camembert Pierrot,28,4,15 - 300 g rounds,34,19,0,0,0,Dairy Products,Gai pâturage,Eliane Noz,Sales Representative
10294,RATTC,4,1996-08-30,1996-09-27,1996-09-05,2,147.26,75,6.2,6,0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Peacock,Margaret,Sales Representative,Rhönbräu Klosterbier,12,1,24 - 0.5 l bottles,7.75,125,0,25,0,Beverages,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.
10295,VINET,2,1996-09-02,1996-09-30,1996-09-10,2,1.15,56,30.4,4,0,Vins et alcools Chevalier,Paul Henriot,Accounting Manager,Fuller,Andrew,"Vice President, Sales",Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38,21,10,30,0,Grains/Cereals,Pasta Buttini s.r.l.,Giovanni Giudici,Order Administrator
10296,LILAS,6,1996-09-03,1996-10-01,1996-09-11,1,0.12,11,16.8,12,0,LILA-Supermercado,Carlos González,Accounting Manager,Suyama,Michael,Sales Representative,Queso Cabrales,5,4,1 kg pkg.,21,22,30,30,0,Dairy Products,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Export Administrator
10296,LILAS,6,1996-09-03,1996-10-01,1996-09-11,1,0.12,16,13.9,30,0,LILA-Supermercado,Carlos González,Accounting Manager,Suyama,Michael,Sales Representative,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0,Confections,Pavlova, Ltd.,Ian Devling
10296,LILAS,6,1996-09-03,1996-10-01,1996-09-11,1,0.12,69,28.8,15,0,LILA-Supermercado,Carlos González,Accounting Manager,Suyama,Michael,Sales Representative,Gudbrandsdalsost,15,4,10 kg pkg.,36,26,0,15,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10297,BLONP,5,1996-09-04,1996-10-16,1996-09-10,2,5.74,39,14.4,60,0,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Buchanan,Steven,Sales Manager,Chartreuse verte,18,1,750 cc per bottle,18,69,0,5,0,Beverages,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager
10297,BLONP,5,1996-09-04,1996-10-16,1996-09-10,2,5.74,72,27.8,20,0,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Buchanan,Steven,Sales Manager,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,34.8,14,0,0,0,Dairy Products,Formaggi Fortini s.r.l.,Elio Rossi,Sales Representative
10298,HUNGO,6,1996-09-05,1996-10-03,1996-09-11,2,168.22,2,15.2,40,0,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Suyama,Michael,Sales Representative,Chang,1,1,24 - 12 oz bottles,19,17,40,25,0,Beverages,Exotic Liquids,Charlotte Cooper,Purchasing Manager
10298,HUNGO,6,1996-09-05,1996-10-03,1996-09-11,2,168.22,36,15.2,40,0.25,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Suyama,Michael,Sales Representative,Inlagd Sill,17,8,24 - 250 g  jars,19,112,0,20,0,Seafood,Svensk Sjöföda AB,Michael Björn,Sales Representative
10298,HUNGO,6,1996-09-05,1996-10-03,1996-09-11,2,168.22,59,44,30,0.25,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Suyama,Michael,Sales Representative,Raclette Courdavault,28,4,5 kg pkg.,55,79,0,0,0,Dairy Products,Gai pâturage,Eliane Noz,Sales Representative
10298,HUNGO,6,1996-09-05,1996-10-03,1996-09-11,2,168.22,62,39.4,15,0,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Suyama,Michael,Sales Representative,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,Confections,Forêts d'érables,Chantal Goulet,Accounting Manager
10299,RICAR,4,1996-09-06,1996-10-04,1996-09-13,2,29.76,19,7.3,15,0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Peacock,Margaret,Sales Representative,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,Confections,Specialty Biscuits, Ltd.,Peter Wilson
10299,RICAR,4,1996-09-06,1996-10-04,1996-09-13,2,29.76,70,12,20,0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Peacock,Margaret,Sales Representative,Outback Lager,7,1,24 - 355 ml bottles,15,15,10,30,0,Beverages,Pavlova, Ltd.,Ian Devling
10300,MAGAA,2,1996-09-09,1996-10-07,1996-09-18,2,17.68,66,13.6,30,0,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Fuller,Andrew,"Vice President, Sales",Louisiana Hot Spiced Okra,2,2,24 - 8 oz jars,17,4,100,20,0,Condiments,New Orleans Cajun Delights,Shelley Burke,Order Administrator
10300,MAGAA,2,1996-09-09,1996-10-07,1996-09-18,2,17.68,68,10,20,0,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Fuller,Andrew,"Vice President, Sales",Scottish Longbreads,8,3,10 boxes x 8 pieces,12.5,6,10,15,0,Confections,Specialty Biscuits, Ltd.,Peter Wilson
10301,WANDK,8,1996-09-09,1996-10-07,1996-09-17,2,45.08,40,14.7,10,0,Die Wandernde Kuh,Rita Müller,Sales Representative,Callahan,Laura,Inside Sales Coordinator,Boston Crab Meat,19,8,24 - 4 oz tins,18.4,123,0,30,0,Seafood,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent
10301,WANDK,8,1996-09-09,1996-10-07,1996-09-17,2,45.08,56,30.4,20,0,Die Wandernde Kuh,Rita Müller,Sales Representative,Callahan,Laura,Inside Sales Coordinator,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38,21,10,30,0,Grains/Cereals,Pasta Buttini s.r.l.,Giovanni Giudici,Order Administrator
10302,SUPRD,4,1996-09-10,1996-10-08,1996-10-09,2,6.27,17,31.2,40,0,Suprêmes délices,Pascale Cartrain,Accounting Manager,Peacock,Margaret,Sales Representative,Alice Mutton,7,6,20 - 1 kg tins,39,0,0,0,1,Meat/Poultry,Pavlova, Ltd.,Ian Devling
10302,SUPRD,4,1996-09-10,1996-10-08,1996-10-09,2,6.27,28,36.4,28,0,Suprêmes délices,Pascale Cartrain,Accounting Manager,Peacock,Margaret,Sales Representative,Rössle Sauerkraut,12,7,25 - 825 g cans,45.6,26,0,0,1,Produce,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.
10302,SUPRD,4,1996-09-10,1996-10-08,1996-10-09,2,6.27,43,36.8,12,0,Suprêmes délices,Pascale Cartrain,Accounting Manager,Peacock,Margaret,Sales Representative,Ipoh Coffee,20,1,16 - 500 g tins,46,17,10,25,0,Beverages,Leka Trading,Chandra Leka,Owner
10303,GODOS,7,1996-09-11,1996-10-09,1996-09-18,2,107.83,40,14.7,40,0.1,Godos Cocina Típica,José Pedro Freyre,Sales Manager,King,Robert,Sales Representative,Boston Crab Meat,19,8,24 - 4 oz tins,18.4,123,0,30,0,Seafood,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent
10303,GODOS,7,1996-09-11,1996-10-09,1996-09-18,2,107.83,65,16.8,30,0.1,Godos Cocina Típica,José Pedro Freyre,Sales Manager,King,Robert,Sales Representative,Louisiana Fiery Hot Pepper Sauce,2,2,32 - 8 oz bottles,21.05,76,0,0,0,Condiments,New Orleans Cajun Delights,Shelley Burke,Order Administrator
10303,GODOS,7,1996-09-11,1996-10-09,1996-09-18,2,107.83,68,10,15,0.1,Godos Cocina Típica,José Pedro Freyre,Sales Manager,King,Robert,Sales Representative,Scottish Longbreads,8,3,10 boxes x 8 pieces,12.5,6,10,15,0,Confections,Specialty Biscuits, Ltd.,Peter Wilson
10304,TORTU,1,1996-09-12,1996-10-10,1996-09-17,2,63.79,49,16,30,0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Davolio,Nancy,Sales Representative,Maxilaku,23,3,24 - 50 g pkgs.,20,10,60,15,0,Confections,Karkki Oy,Anne Heikkonen,Product Manager
10304,TORTU,1,1996-09-12,1996-10-10,1996-09-17,2,63.79,59,44,10,0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Davolio,Nancy,Sales Representative,Raclette Courdavault,28,4,5 kg pkg.,55,79,0,0,0,Dairy Products,Gai pâturage,Eliane Noz,Sales Representative
10304,TORTU,1,1996-09-12,1996-10-10,1996-09-17,2,63.79,71,17.2,2,0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Davolio,Nancy,Sales Representative,Flotemysost,15,4,10 - 500 g pkgs.,21.5,26,0,0,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10305,OLDWO,8,1996-09-13,1996-10-11,1996-10-09,3,257.62,18,50,25,0.1,Old World Delicatessen,Rene Phillips,Sales Representative,Callahan,Laura,Inside Sales Coordinator,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,Seafood,Pavlova, Ltd.,Ian Devling
10305,OLDWO,8,1996-09-13,1996-10-11,1996-10-09,3,257.62,29,99,25,0.1,Old World Delicatessen,Rene Phillips,Sales Representative,Callahan,Laura,Inside Sales Coordinator,Thüringer Rostbratwurst,12,6,50 bags x 30 sausgs.,123.79,0,0,0,1,Meat/Poultry,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.
10305,OLDWO,8,1996-09-13,1996-10-11,1996-10-09,3,257.62,39,14.4,30,0.1,Old World Delicatessen,Rene Phillips,Sales Representative,Callahan,Laura,Inside Sales Coordinator,Chartreuse verte,18,1,750 cc per bottle,18,69,0,5,0,Beverages,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager
10306,ROMEY,1,1996-09-16,1996-10-14,1996-09-23,3,7.56,30,20.7,10,0,Romero y tomillo,Alejandra Camino,Accounting Manager,Davolio,Nancy,Sales Representative,Nord-Ost Matjeshering,13,8,10 - 200 g glasses,25.89,10,0,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets
10306,ROMEY,1,1996-09-16,1996-10-14,1996-09-23,3,7.56,53,26.2,10,0,Romero y tomillo,Alejandra Camino,Accounting Manager,Davolio,Nancy,Sales Representative,Perth Pasties,24,6,48 pieces,32.8,0,0,0,1,Meat/Poultry,G'day, Mate,Wendy Mackenzie
10306,ROMEY,1,1996-09-16,1996-10-14,1996-09-23,3,7.56,54,5.9,5,0,Romero y tomillo,Alejandra Camino,Accounting Manager,Davolio,Nancy,Sales Representative,Tourtière,25,6,16 pies,7.45,21,0,10,0,Meat/Poultry,Ma Maison,Jean-Guy Lauzon,Marketing Manager
10307,LONEP,2,1996-09-17,1996-10-15,1996-09-25,2,0.56,62,39.4,10,0,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,Fuller,Andrew,"Vice President, Sales",Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,Confections,Forêts d'érables,Chantal Goulet,Accounting Manager
10307,LONEP,2,1996-09-17,1996-10-15,1996-09-25,2,0.56,68,10,3,0,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,Fuller,Andrew,"Vice President, Sales",Scottish Longbreads,8,3,10 boxes x 8 pieces,12.5,6,10,15,0,Confections,Specialty Biscuits, Ltd.,Peter Wilson
10308,ANATR,7,1996-09-18,1996-10-16,1996-09-24,3,1.61,69,28.8,1,0,Ana Trujillo Emparedados y helados,Ana Trujillo,Owner,King,Robert,Sales Representative,Gudbrandsdalsost,15,4,10 kg pkg.,36,26,0,15,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10308,ANATR,7,1996-09-18,1996-10-16,1996-09-24,3,1.61,70,12,5,0,Ana Trujillo Emparedados y helados,Ana Trujillo,Owner,King,Robert,Sales Representative,Outback Lager,7,1,24 - 355 ml bottles,15,15,10,30,0,Beverages,Pavlova, Ltd.,Ian Devling
10309,HUNGO,3,1996-09-19,1996-10-17,1996-10-23,1,47.3,4,17.6,20,0,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Leverling,Janet,Sales Representative,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22,53,0,0,0,Condiments,New Orleans Cajun Delights,Shelley Burke,Order Administrator
10309,HUNGO,3,1996-09-19,1996-10-17,1996-10-23,1,47.3,6,20,30,0,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Leverling,Janet,Sales Representative,Grandma's Boysenberry Spread,3,2,12 - 8 oz jars,25,120,0,25,0,Condiments,Grandma Kelly's Homestead,Regina Murphy,Sales Representative
